SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,SEASON,DaysSinceLast,IS_HOME_GAME,INJURY_SCORE
12019,1610612744,GSW,Golden State Warriors,0011900068,2019-10-16,GSW @ LAL,0,241,93,31,85,0.365,7,33,0.212,24,27,0.889,9,25,34,10,9,3,18,20,-33.0,2019-20,2.0,0,15.520000000000003
12019,1610612744,GSW,Golden State Warriors,0011900079,2019-10-18,GSW vs. LAL,1,241,124,38,93,0.409,18,46,0.391,30,37,0.811,19,37,56,24,15,6,17,32,21.0,2019-20,2.0,1,15.520000000000003
22019,1610612744,GSW,Golden State Warriors,0021900016,2019-10-24,GSW vs. LAC,0,238,122,39,99,0.394,15,42,0.357,29,30,0.967,15,27,42,27,7,0,13,21,-19.0,2019-20,6.0,1,-54.18000000000001
22019,1610612744,GSW,Golden State Warriors,0021900036,2019-10-27,GSW @ OKC,0,239,92,30,92,0.326,5,33,0.152,27,31,0.871,12,27,39,17,13,2,14,15,-28.0,2019-20,3.0,0,39.18000000000001
22019,1610612744,GSW,Golden State Warriors,0021900047,2019-10-28,GSW @ NOP,1,240,134,51,104,0.49,14,35,0.4,18,24,0.75,19,42,61,37,8,2,18,22,11.0,2019-20,1.0,0,35.96000000000001
22019,1610612744,GSW,Golden State Warriors,0021900065,2019-10-30,GSW vs. PHX,0,240,110,36,82,0.439,8,28,0.286,30,36,0.833,7,36,43,24,8,6,18,22,-11.0,2019-20,2.0,1,44.57000000000001
22019,1610612744,GSW,Golden State Warriors,0021900076,2019-11-01,GSW vs. SAS,0,240,110,39,84,0.464,13,28,0.464,19,21,0.905,7,32,39,25,4,2,11,22,-17.0,2019-20,2.0,1,11.580000000000005
22019,1610612744,GSW,Golden State Warriors,0021900083,2019-11-02,GSW vs. CHA,0,241,87,34,77,0.442,9,28,0.321,10,13,0.769,5,35,40,23,5,5,18,22,-6.0,2019-20,1.0,1,50.650000000000006
22019,1610612744,GSW,Golden State Warriors,0021900096,2019-11-04,GSW vs. POR,1,241,127,42,86,0.488,10,26,0.385,33,36,0.917,8,39,47,28,4,4,10,17,9.0,2019-20,2.0,1,-24.13000000000001
22019,1610612744,GSW,Golden State Warriors,0021900107,2019-11-06,GSW @ HOU,0,241,112,38,96,0.396,13,33,0.394,23,28,0.821,16,35,51,22,7,1,10,12,-17.0,2019-20,2.0,0,-10.009999999999991
22019,1610612744,GSW,Golden State Warriors,0021900120,2019-11-08,GSW @ MIN,0,265,119,43,103,0.417,10,35,0.286,23,24,0.958,13,36,49,18,12,9,20,26,-6.0,2019-20,2.0,0,-29.239999999999995
22019,1610612744,GSW,Golden State Warriors,0021900131,2019-11-09,GSW @ OKC,0,239,108,42,85,0.494,7,22,0.318,17,17,1.0,6,28,34,22,9,6,15,18,-6.0,2019-20,1.0,0,73.52000000000001
22019,1610612744,GSW,Golden State Warriors,0021900144,2019-11-11,GSW vs. UTA,0,240,108,45,94,0.479,10,31,0.323,8,14,0.571,8,36,44,23,8,2,10,24,-14.0,2019-20,2.0,1,13.200000000000003
22019,1610612744,GSW,Golden State Warriors,0021900159,2019-11-13,GSW @ LAL,0,241,94,36,89,0.404,9,35,0.257,13,17,0.765,10,23,33,29,8,7,17,14,-26.0,2019-20,2.0,0,-31.72
22019,1610612744,GSW,Golden State Warriors,0021900173,2019-11-15,GSW vs. BOS,0,241,100,34,82,0.415,5,28,0.179,27,34,0.794,12,43,55,17,8,4,19,19,-5.0,2019-20,2.0,1,41.44000000000001
22019,1610612744,GSW,Golden State Warriors,0021900187,2019-11-17,GSW @ NOP,0,241,100,37,91,0.407,7,25,0.28,19,23,0.826,9,34,43,23,7,3,10,19,-8.0,2019-20,2.0,0,-2.930000000000007
22019,1610612744,GSW,Golden State Warriors,0021900198,2019-11-19,GSW @ MEM,1,241,114,43,90,0.478,9,29,0.31,19,22,0.864,11,40,51,33,5,10,14,24,19.0,2019-20,2.0,0,26.610000000000014
22019,1610612744,GSW,Golden State Warriors,0021900208,2019-11-20,GSW @ DAL,0,239,94,35,90,0.389,8,27,0.296,16,25,0.64,9,25,34,18,7,5,9,16,-48.0,2019-20,1.0,0,44.31000000000001
22019,1610612744,GSW,Golden State Warriors,0021900223,2019-11-22,GSW @ UTA,0,240,109,43,94,0.457,12,28,0.429,11,12,0.917,6,31,37,28,11,3,8,18,-4.0,2019-20,2.0,0,40.050000000000004
22019,1610612744,GSW,Golden State Warriors,0021900250,2019-11-25,GSW vs. OKC,0,239,97,37,89,0.416,9,20,0.45,14,16,0.875,9,32,41,27,10,7,12,17,-3.0,2019-20,3.0,1,57.28000000000001
22019,1610612744,GSW,Golden State Warriors,0021900266,2019-11-27,GSW vs. CHI,1,240,104,37,81,0.457,11,29,0.379,19,26,0.731,13,41,54,31,12,9,20,17,14.0,2019-20,2.0,1,66.15
22019,1610612744,GSW,Golden State Warriors,0021900273,2019-11-29,GSW @ MIA,0,239,105,30,77,0.39,10,28,0.357,35,40,0.875,5,26,31,19,4,3,9,23,-17.0,2019-20,2.0,0,-5.599999999999994
22019,1610612744,GSW,Golden State Warriors,0021900290,2019-12-01,GSW @ ORL,0,240,96,36,91,0.396,6,23,0.261,18,23,0.783,15,31,46,21,6,5,10,17,-4.0,2019-20,2.0,0,-29.019999999999996
22019,1610612744,GSW,Golden State Warriors,0021900295,2019-12-02,GSW @ ATL,0,241,79,33,83,0.398,3,17,0.176,10,12,0.833,18,28,46,17,11,8,23,20,-25.0,2019-20,1.0,0,-84.09
22019,1610612744,GSW,Golden State Warriors,0021900306,2019-12-04,GSW @ CHA,0,240,91,36,78,0.462,9,23,0.391,10,15,0.667,6,31,37,18,7,3,16,12,-15.0,2019-20,2.0,0,73.07000000000001
22019,1610612744,GSW,Golden State Warriors,0021900325,2019-12-06,GSW @ CHI,1,240,100,38,71,0.535,9,24,0.375,15,22,0.682,6,33,39,24,9,4,19,19,2.0,2019-20,2.0,0,23.61
22019,1610612744,GSW,Golden State Warriors,0021900351,2019-12-09,GSW vs. MEM,0,239,102,35,93,0.376,11,27,0.407,21,25,0.84,10,36,46,23,10,6,15,21,-8.0,2019-20,3.0,1,-5.8999999999999915
22019,1610612744,GSW,Golden State Warriors,0021900366,2019-12-11,GSW vs. NYK,0,264,122,45,104,0.433,10,37,0.27,22,30,0.733,14,32,46,27,10,6,8,25,-2.0,2019-20,2.0,1,9.04000000000002
22019,1610612744,GSW,Golden State Warriors,0021900379,2019-12-13,GSW @ UTA,0,240,106,41,91,0.451,9,29,0.31,15,22,0.682,14,34,48,19,9,7,12,26,-8.0,2019-20,2.0,0,17.75999999999999
22019,1610612744,GSW,Golden State Warriors,0021900393,2019-12-15,GSW vs. SAC,0,240,79,30,76,0.395,6,25,0.24,13,18,0.722,7,18,25,24,14,1,20,17,-21.0,2019-20,2.0,1,-18.30000000000001
22019,1610612744,GSW,Golden State Warriors,0021900415,2019-12-18,GSW @ POR,0,240,112,41,103,0.398,16,38,0.421,14,23,0.609,17,33,50,24,7,7,8,23,-10.0,2019-20,3.0,0,21.730000000000004
22019,1610612744,GSW,Golden State Warriors,0021900429,2019-12-20,GSW vs. NOP,1,242,106,36,83,0.434,10,33,0.303,24,25,0.96,10,37,47,25,10,4,17,24,4.0,2019-20,2.0,1,52.53
22019,1610612744,GSW,Golden State Warriors,0021900454,2019-12-23,GSW vs. MIN,1,239,113,38,87,0.437,12,30,0.4,25,30,0.833,13,42,55,27,11,6,19,27,9.0,2019-20,3.0,1,-101.86
22019,1610612744,GSW,Golden State Warriors,0021900457,2019-12-25,GSW vs. HOU,1,239,116,41,87,0.471,9,28,0.321,25,28,0.893,11,43,54,27,7,8,16,18,12.0,2019-20,2.0,1,-49.110000000000014
22019,1610612744,GSW,Golden State Warriors,0021900471,2019-12-27,GSW vs. PHX,1,239,105,38,92,0.413,9,27,0.333,20,25,0.8,11,30,41,22,10,5,10,17,9.0,2019-20,2.0,1,48.80999999999999
22019,1610612744,GSW,Golden State Warriors,0021900482,2019-12-28,GSW vs. DAL,0,240,121,45,93,0.484,18,39,0.462,13,17,0.765,9,33,42,28,4,3,13,19,-20.0,2019-20,1.0,1,54.620000000000005
22019,1610612744,GSW,Golden State Warriors,0021900502,2019-12-31,GSW @ SAS,0,266,113,44,96,0.458,12,27,0.444,13,18,0.722,9,35,44,31,5,6,8,14,-4.0,2019-20,3.0,0,60.010000000000005
22019,1610612744,GSW,Golden State Warriors,0021900512,2020-01-02,GSW @ MIN,0,238,84,33,77,0.429,3,20,0.15,15,21,0.714,7,36,43,20,9,1,16,20,-15.0,2019-20,2.0,0,-22.959999999999994
22019,1610612744,GSW,Golden State Warriors,0021900532,2020-01-04,GSW vs. DET,0,240,104,33,82,0.402,11,21,0.524,27,32,0.844,11,31,42,26,13,3,14,19,-7.0,2019-20,2.0,1,-11.799999999999997
22019,1610612744,GSW,Golden State Warriors,0021900547,2020-01-06,GSW @ SAC,0,240,98,34,86,0.395,5,26,0.192,25,32,0.781,10,34,44,19,13,4,17,18,-13.0,2019-20,2.0,0,-36.989999999999995
22019,1610612744,GSW,Golden State Warriors,0021900562,2020-01-08,GSW vs. MIL,0,239,98,33,87,0.379,15,38,0.395,17,20,0.85,12,40,52,29,7,4,18,30,-9.0,2019-20,2.0,1,42.05000000000001
22019,1610612744,GSW,Golden State Warriors,0021900576,2020-01-10,GSW @ LAC,0,241,100,37,96,0.385,8,39,0.205,18,25,0.72,13,33,46,28,9,1,10,22,-9.0,2019-20,2.0,0,-11.859999999999985
22019,1610612744,GSW,Golden State Warriors,0021900588,2020-01-12,GSW @ MEM,0,241,102,35,92,0.38,17,34,0.5,15,21,0.714,12,35,47,23,11,6,22,18,-20.0,2019-20,2.0,0,63.07000000000001
22019,1610612744,GSW,Golden State Warriors,0021900602,2020-01-14,GSW vs. DAL,0,239,97,39,87,0.448,9,32,0.281,10,13,0.769,7,29,36,27,4,1,14,16,-27.0,2019-20,2.0,1,60.32000000000001
22019,1610612744,GSW,Golden State Warriors,0021900617,2020-01-16,GSW vs. DEN,0,265,131,42,95,0.442,20,45,0.444,27,31,0.871,10,32,42,36,12,6,18,20,-3.0,2019-20,2.0,1,-52.26000000000002
22019,1610612744,GSW,Golden State Warriors,0021900634,2020-01-18,GSW vs. ORL,1,241,109,43,94,0.457,12,40,0.3,11,11,1.0,7,37,44,25,9,2,10,13,14.0,2019-20,2.0,1,-18.309999999999988
22019,1610612744,GSW,Golden State Warriors,0021900652,2020-01-20,GSW @ POR,0,265,124,48,116,0.414,9,36,0.25,19,22,0.864,19,41,60,30,7,5,9,25,-5.0,2019-20,2.0,0,22.980000000000004
22019,1610612744,GSW,Golden State Warriors,0021900665,2020-01-22,GSW vs. UTA,0,241,96,35,88,0.398,6,23,0.261,20,24,0.833,11,26,37,20,5,5,8,23,-33.0,2019-20,2.0,1,71.65
22019,1610612744,GSW,Golden State Warriors,0021900679,2020-01-24,GSW vs. IND,0,241,118,40,82,0.488,19,39,0.487,19,23,0.826,7,31,38,31,6,3,20,16,-11.0,2019-20,2.0,1,-0.06999999999999318
22019,1610612744,GSW,Golden State Warriors,0021900702,2020-01-28,GSW @ PHI,0,239,104,37,87,0.425,15,40,0.375,15,21,0.714,6,34,40,29,6,3,13,24,-11.0,2019-20,4.0,0,33.529999999999994
22019,1610612744,GSW,Golden State Warriors,0021900717,2020-01-30,GSW @ BOS,0,239,104,33,77,0.429,12,39,0.308,26,30,0.867,3,27,30,24,11,6,16,19,-15.0,2019-20,2.0,0,31.53
22019,1610612744,GSW,Golden State Warriors,0021900730,2020-02-01,GSW @ CLE,1,242,131,48,90,0.533,18,35,0.514,17,19,0.895,10,34,44,39,11,10,11,16,19.0,2019-20,2.0,0,2.4499999999999886
22019,1610612744,GSW,Golden State Warriors,0021900744,2020-02-03,GSW @ WAS,1,241,125,43,87,0.494,15,30,0.5,24,31,0.774,12,32,44,31,8,6,14,25,8.0,2019-20,2.0,0,13.5
22019,1610612744,GSW,Golden State Warriors,0021900757,2020-02-05,GSW @ BKN,0,241,88,35,96,0.365,5,39,0.128,13,18,0.722,7,27,34,20,6,7,7,14,-41.0,2019-20,2.0,0,16.339999999999996
22019,1610612744,GSW,Golden State Warriors,0021900783,2020-02-08,GSW vs. LAL,0,238,120,46,89,0.517,13,32,0.406,15,23,0.652,8,25,33,31,15,6,18,27,-5.0,2019-20,3.0,1,-26.340000000000003
22019,1610612744,GSW,Golden State Warriors,0021900800,2020-02-10,GSW vs. MIA,0,240,101,30,77,0.39,11,34,0.324,30,34,0.882,6,34,40,23,8,2,15,21,-12.0,2019-20,2.0,1,-38.01
22019,1610612744,GSW,Golden State Warriors,0021900815,2020-02-12,GSW @ PHX,0,240,106,39,77,0.506,11,31,0.355,17,19,0.895,4,34,38,27,8,7,22,20,-6.0,2019-20,2.0,0,-63.11000000000001
22019,1610612744,GSW,Golden State Warriors,0021900825,2020-02-20,GSW vs. HOU,0,241,105,44,89,0.494,7,33,0.212,10,12,0.833,13,27,40,26,11,7,21,16,-30.0,2019-20,8.0,1,-28.930000000000003
22019,1610612744,GSW,Golden State Warriors,0021900847,2020-02-23,GSW vs. NOP,0,241,101,40,92,0.435,11,35,0.314,10,15,0.667,11,37,48,28,9,7,13,16,-14.0,2019-20,3.0,1,-9.490000000000002
22019,1610612744,GSW,Golden State Warriors,0021900863,2020-02-25,GSW vs. SAC,0,241,94,35,79,0.443,4,28,0.143,20,24,0.833,5,29,34,21,7,2,16,25,-18.0,2019-20,2.0,1,-33.71999999999999
22019,1610612744,GSW,Golden State Warriors,0021900876,2020-02-27,GSW vs. LAL,0,240,86,34,80,0.425,9,32,0.281,9,10,0.9,5,32,37,27,7,3,26,27,-30.0,2019-20,2.0,1,-76.84
22019,1610612744,GSW,Golden State Warriors,0021900894,2020-02-29,GSW @ PHX,1,242,115,41,87,0.471,9,30,0.3,24,32,0.75,13,36,49,30,9,6,10,21,16.0,2019-20,2.0,0,-55.41
22019,1610612744,GSW,Golden State Warriors,0021900901,2020-03-01,GSW vs. WAS,0,239,110,42,89,0.472,9,28,0.321,17,24,0.708,18,34,52,25,7,7,21,24,-14.0,2019-20,1.0,1,-10.13
22019,1610612744,GSW,Golden State Warriors,0021900913,2020-03-03,GSW @ DEN,1,239,116,42,82,0.512,18,41,0.439,14,22,0.636,5,30,35,31,8,3,11,23,16.0,2019-20,2.0,0,-8.720000000000006
22019,1610612744,GSW,Golden State Warriors,0021900929,2020-03-05,GSW vs. TOR,0,240,113,40,98,0.408,14,52,0.269,19,25,0.76,14,38,52,34,4,5,15,23,-8.0,2019-20,2.0,1,-65.26
22019,1610612744,GSW,Golden State Warriors,0021900944,2020-03-07,GSW vs. PHI,1,240,118,44,80,0.55,9,25,0.36,21,28,0.75,7,28,35,30,4,2,7,19,4.0,2019-20,2.0,1,-103.85999999999999
22019,1610612744,GSW,Golden State Warriors,0021900967,2020-03-10,GSW vs. LAC,0,239,107,37,79,0.468,11,38,0.289,22,27,0.815,4,31,35,25,3,0,9,17,-24.0,2019-20,3.0,1,21.410000000000004
12020,1610612744,GSW,Golden State Warriors,0012000011,2020-12-12,GSW vs. DEN,1,238,107,35,80,0.438,11,40,0.275,26,35,0.743,5,34,39,25,7,7,17,31,2.0,2020-21,277.0,1,-62.629999999999995
12020,1610612744,GSW,Golden State Warriors,0012000027,2020-12-15,GSW @ SAC,0,240,113,41,96,0.427,13,43,0.302,18,29,0.621,10,43,53,28,13,8,16,21,-1.0,2020-21,3.0,0,-65.77
12020,1610612744,GSW,Golden State Warriors,0012000038,2020-12-17,GSW @ SAC,1,239,113,39,92,0.424,20,43,0.465,15,18,0.833,9,45,54,20,10,8,18,29,8.0,2020-21,2.0,0,-80.53999999999999
22020,1610612744,GSW,Golden State Warriors,0022000001,2020-12-22,GSW @ BKN,0,240,99,37,99,0.374,10,33,0.303,15,23,0.652,13,34,47,26,6,6,18,24,-26.0,2020-21,5.0,0,-45.23000000000002
22020,1610612744,GSW,Golden State Warriors,0022000006,2020-12-25,GSW @ MIL,0,241,99,34,99,0.343,10,45,0.222,21,25,0.84,10,33,43,14,5,6,11,22,-39.0,2020-21,3.0,0,9.349999999999987
22020,1610612744,GSW,Golden State Warriors,0022000038,2020-12-27,GSW @ CHI,1,239,129,42,104,0.404,18,47,0.383,27,30,0.9,10,31,41,25,17,4,12,23,1.0,2020-21,2.0,0,-110.60000000000001
22020,1610612744,GSW,Golden State Warriors,0022000047,2020-12-29,GSW @ DET,1,241,116,38,76,0.5,14,33,0.424,26,36,0.722,4,36,40,21,8,8,19,28,10.0,2020-21,2.0,0,-38.920000000000016
22020,1610612744,GSW,Golden State Warriors,0022000078,2021-01-01,GSW vs. POR,0,239,98,31,79,0.392,7,35,0.2,29,33,0.879,3,41,44,19,4,9,15,28,-25.0,2020-21,3.0,1,-43.07000000000001
22020,1610612744,GSW,Golden State Warriors,0022000092,2021-01-03,GSW vs. POR,1,239,137,49,88,0.557,13,34,0.382,26,34,0.765,11,42,53,23,4,7,15,24,15.0,2020-21,2.0,1,-32.209999999999994
22020,1610612744,GSW,Golden State Warriors,0022000101,2021-01-04,GSW vs. SAC,1,240,137,51,97,0.526,23,43,0.535,12,14,0.857,3,45,48,41,4,6,11,28,31.0,2020-21,1.0,1,-91.16
22020,1610612744,GSW,Golden State Warriors,0022000116,2021-01-06,GSW vs. LAC,0,239,101,39,86,0.453,8,30,0.267,15,19,0.789,8,27,35,25,10,2,13,21,-7.0,2020-21,2.0,1,-6.189999999999998
22020,1610612744,GSW,Golden State Warriors,0022000130,2021-01-08,GSW vs. LAC,1,240,115,40,82,0.488,20,41,0.488,15,18,0.833,9,29,38,25,13,3,15,19,10.0,2020-21,2.0,1,-14.209999999999994
22020,1610612744,GSW,Golden State Warriors,0022000148,2021-01-10,GSW vs. TOR,1,240,106,38,93,0.409,13,46,0.283,17,19,0.895,12,39,51,30,2,10,15,18,1.0,2020-21,2.0,1,-70.68
22020,1610612744,GSW,Golden State Warriors,0022000163,2021-01-12,GSW vs. IND,0,240,95,34,89,0.382,13,38,0.342,14,22,0.636,10,36,46,25,8,8,15,21,-9.0,2020-21,2.0,1,-57.79
22020,1610612744,GSW,Golden State Warriors,0022000177,2021-01-14,GSW @ DEN,0,240,104,38,81,0.469,11,29,0.379,17,24,0.708,5,38,43,29,9,4,19,25,-10.0,2020-21,2.0,0,-74.69000000000001
22020,1610612744,GSW,Golden State Warriors,0022000212,2021-01-18,GSW @ LAL,1,240,115,44,87,0.506,12,37,0.324,15,20,0.75,5,27,32,31,8,3,13,27,2.0,2020-21,4.0,0,-23.6
22020,1610612744,GSW,Golden State Warriors,0022000223,2021-01-20,GSW vs. SAS,1,241,121,46,91,0.505,15,38,0.395,14,20,0.7,10,44,54,31,6,2,14,22,22.0,2020-21,2.0,1,-34.22999999999999
22020,1610612744,GSW,Golden State Warriors,0022000228,2021-01-21,GSW vs. NYK,0,241,104,33,86,0.384,9,38,0.237,29,39,0.744,9,37,46,27,5,3,10,26,-15.0,2020-21,1.0,1,-8.409999999999997
22020,1610612744,GSW,Golden State Warriors,0022000242,2021-01-23,GSW @ UTA,0,241,108,42,93,0.452,14,39,0.359,10,15,0.667,4,31,35,30,6,8,11,21,-19.0,2020-21,2.0,0,-15.360000000000001
22020,1610612744,GSW,Golden State Warriors,0022000266,2021-01-25,GSW vs. MIN,1,240,130,44,89,0.494,14,30,0.467,28,37,0.757,15,31,46,21,13,10,15,19,22.0,2020-21,2.0,1,-66.72999999999999
22020,1610612744,GSW,Golden State Warriors,0022000283,2021-01-27,GSW vs. MIN,1,240,123,45,85,0.529,15,34,0.441,18,23,0.783,11,35,46,32,11,5,21,28,12.0,2020-21,2.0,1,-76.59
22020,1610612744,GSW,Golden State Warriors,0022000286,2021-01-28,GSW @ PHX,0,241,93,38,99,0.384,11,38,0.289,6,8,0.75,12,36,48,21,8,1,13,19,-21.0,2020-21,1.0,0,-7.439999999999998
22020,1610612744,GSW,Golden State Warriors,0022000305,2021-01-30,GSW vs. DET,1,240,118,47,89,0.528,17,36,0.472,7,10,0.7,8,39,47,34,6,5,14,23,27.0,2020-21,2.0,1,-61.099999999999994
22020,1610612744,GSW,Golden State Warriors,0022000326,2021-02-02,GSW vs. BOS,0,240,107,38,83,0.458,15,37,0.405,16,23,0.696,6,30,36,30,9,4,11,23,-4.6,2020-21,3.0,1,-102.87
22020,1610612744,GSW,Golden State Warriors,0022000339,2021-02-04,GSW @ DAL,1,240,147,51,89,0.573,22,43,0.512,23,27,0.852,4,41,45,37,6,6,8,19,31.0,2020-21,2.0,0,8.369999999999997
22020,1610612744,GSW,Golden State Warriors,0022000360,2021-02-06,GSW @ DAL,0,241,132,46,86,0.535,20,45,0.444,20,23,0.87,6,34,40,27,11,4,16,24,-2.0,2020-21,2.0,0,8.369999999999997
22020,1610612744,GSW,Golden State Warriors,0022000371,2021-02-08,GSW @ SAS,0,241,100,38,86,0.442,13,37,0.351,11,15,0.733,6,43,49,29,4,6,20,19,-5.0,2020-21,2.0,0,-19.920000000000016
22020,1610612744,GSW,Golden State Warriors,0022000378,2021-02-09,GSW @ SAS,1,240,114,42,91,0.462,17,40,0.425,13,19,0.684,10,40,50,26,8,4,10,19,23.0,2020-21,1.0,0,-18.95000000000001
22020,1610612744,GSW,Golden State Warriors,0022000393,2021-02-11,GSW vs. ORL,1,239,111,41,88,0.466,20,50,0.4,9,12,0.75,9,37,46,29,6,6,17,20,6.0,2020-21,2.0,1,-81.85999999999999
22020,1610612744,GSW,Golden State Warriors,0022000409,2021-02-13,GSW vs. BKN,0,240,117,44,90,0.489,9,34,0.265,20,25,0.8,5,32,37,25,6,6,13,15,-17.0,2020-21,2.0,1,-41.17
22020,1610612744,GSW,Golden State Warriors,0022000424,2021-02-15,GSW vs. CLE,1,240,129,46,88,0.523,17,37,0.459,20,21,0.952,5,34,39,34,9,10,14,23,31.0,2020-21,2.0,1,-35.36
22020,1610612744,GSW,Golden State Warriors,0022000443,2021-02-17,GSW vs. MIA,1,265,120,43,95,0.453,18,52,0.346,16,21,0.762,9,37,46,32,10,1,16,19,8.0,2020-21,2.0,1,-23.400000000000006
22020,1610612744,GSW,Golden State Warriors,0022000449,2021-02-19,GSW @ ORL,0,241,120,46,97,0.474,19,42,0.452,9,15,0.6,9,36,45,37,8,0,13,19,-4.0,2020-21,2.0,0,-95.89999999999998
22020,1610612744,GSW,Golden State Warriors,0022000459,2021-02-20,GSW @ CHA,0,241,100,37,85,0.435,13,39,0.333,13,17,0.765,9,30,39,23,10,3,14,12,-2.0,2020-21,1.0,0,28.739999999999995
22020,1610612744,GSW,Golden State Warriors,0022000483,2021-02-23,GSW @ NYK,1,242,114,40,89,0.449,13,38,0.342,21,24,0.875,7,34,41,30,9,8,10,18,8.0,2020-21,3.0,0,15.359999999999996
22020,1610612744,GSW,Golden State Warriors,0022000489,2021-02-24,GSW @ IND,1,240,111,39,83,0.47,5,26,0.192,28,31,0.903,8,33,41,27,10,4,18,25,4.0,2020-21,1.0,0,-21.720000000000006
22020,1610612744,GSW,Golden State Warriors,0022000511,2021-02-26,GSW vs. CHA,1,241,130,48,79,0.608,11,24,0.458,23,25,0.92,4,33,37,38,10,3,23,19,9.0,2020-21,2.0,1,28.739999999999995
22020,1610612744,GSW,Golden State Warriors,0022000527,2021-02-28,GSW @ LAL,0,240,91,35,86,0.407,8,34,0.235,13,19,0.684,3,32,35,26,10,4,20,25,-26.0,2020-21,2.0,0,-48.629999999999995
22020,1610612744,GSW,Golden State Warriors,0022000550,2021-03-03,GSW @ POR,0,241,106,41,97,0.423,15,42,0.357,9,14,0.643,17,37,54,27,8,1,11,24,-2.0,2020-21,3.0,0,-14.130000000000003
22020,1610612744,GSW,Golden State Warriors,0022000185,2021-03-04,GSW @ PHX,0,239,98,38,88,0.432,12,35,0.343,10,16,0.625,9,31,40,22,9,4,17,11,-22.0,2020-21,1.0,0,78.46000000000001
22020,1610612744,GSW,Golden State Warriors,0022000576,2021-03-11,GSW @ LAC,0,240,104,38,88,0.432,9,36,0.25,19,27,0.704,5,39,44,20,6,6,16,23,-26.0,2020-21,7.0,0,-40.93
22020,1610612744,GSW,Golden State Warriors,0022000594,2021-03-14,GSW vs. UTA,1,241,131,50,89,0.562,16,31,0.516,15,18,0.833,5,35,40,33,12,2,13,26,12.0,2020-21,3.0,1,-2.42
22020,1610612744,GSW,Golden State Warriors,0022000608,2021-03-15,GSW vs. LAL,0,240,97,34,79,0.43,13,37,0.351,16,24,0.667,9,21,30,24,9,2,22,23,-31.0,2020-21,1.0,1,-107.16999999999999
22020,1610612744,GSW,Golden State Warriors,0022000622,2021-03-17,GSW @ HOU,1,240,108,41,90,0.456,16,45,0.356,10,12,0.833,6,42,48,32,7,4,12,26,14.0,2020-21,2.0,0,-93.07
22020,1610612744,GSW,Golden State Warriors,0022000636,2021-03-19,GSW @ MEM,1,241,116,44,91,0.484,15,41,0.366,13,18,0.722,8,35,43,31,13,6,13,16,13.0,2020-21,2.0,0,25.72
22020,1610612744,GSW,Golden State Warriors,0022000642,2021-03-20,GSW @ MEM,0,238,103,31,90,0.344,13,41,0.317,28,34,0.824,7,39,46,23,8,7,11,25,-8.0,2020-21,1.0,0,46.14
22020,1610612744,GSW,Golden State Warriors,0022000665,2021-03-23,GSW vs. PHI,0,240,98,36,83,0.434,8,25,0.32,18,26,0.692,6,32,38,22,5,7,11,23,-10.0,2020-21,3.0,1,-35.129999999999995
22020,1610612744,GSW,Golden State Warriors,0022000682,2021-03-25,GSW @ SAC,0,239,119,45,88,0.511,17,32,0.531,12,12,1.0,7,31,38,24,4,0,12,19,-22.0,2020-21,2.0,0,-105.77999999999999
22020,1610612744,GSW,Golden State Warriors,0022000692,2021-03-26,GSW vs. ATL,0,240,108,39,79,0.494,12,28,0.429,18,26,0.692,5,28,33,29,7,4,12,22,-16.0,2020-21,1.0,1,-54.46000000000001
22020,1610612744,GSW,Golden State Warriors,0022000716,2021-03-29,GSW vs. CHI,1,241,116,46,92,0.5,16,38,0.421,8,9,0.889,10,29,39,28,9,8,14,14,14.0,2020-21,3.0,1,-22.160000000000004
22020,1610612744,GSW,Golden State Warriors,0022000733,2021-04-01,GSW @ MIA,0,239,109,36,82,0.439,15,37,0.405,22,25,0.88,12,34,46,23,7,3,20,26,-7.0,2020-21,3.0,0,-35.72
22020,1610612744,GSW,Golden State Warriors,0022000737,2021-04-02,GSW @ TOR,0,240,77,26,79,0.329,11,34,0.324,14,18,0.778,7,31,38,19,5,4,21,18,-53.0,2020-21,1.0,0,-85.42
22020,1610612744,GSW,Golden State Warriors,0022000759,2021-04-04,GSW @ ATL,0,241,111,43,92,0.467,10,40,0.25,15,21,0.714,9,36,45,25,12,6,16,26,-6.0,2020-21,2.0,0,-54.150000000000006
22020,1610612744,GSW,Golden State Warriors,0022000774,2021-04-06,GSW vs. MIL,1,240,122,46,96,0.479,15,40,0.375,15,17,0.882,12,30,42,28,6,5,11,18,1.0,2020-21,2.0,1,-94.32000000000001
22020,1610612744,GSW,Golden State Warriors,0022000798,2021-04-09,GSW vs. WAS,0,241,107,41,88,0.466,11,36,0.306,14,21,0.667,8,33,41,27,15,3,13,20,-3.0,2020-21,3.0,1,10.420000000000002
22020,1610612744,GSW,Golden State Warriors,0022000802,2021-04-10,GSW vs. HOU,1,240,125,49,91,0.538,14,35,0.4,13,16,0.813,9,36,45,31,13,5,16,19,16.0,2020-21,1.0,1,-1.5399999999999991
